STR_CODE,STR_NAME,STR_TYPE,FULL_NAME,STR_STATUS,PST_CLASS,OWN,DATE_ACCEPT,SOURCE,FDMID,OLD_FDMID,GSA_NAME,DATE_ACT,SYS_DATE,SHAPE_LENGTH,PID,ACQDISTYPE
9999,BEDFORD,HWY,BEDFORD HWY,OPEN,ARTERIAL,HRM,NULL,DM,100001857,0,BEDFORD,2001-10-29 00:00:00.0000000,2020-11-09 00:00:00.0000000,85.3014800114701,40916405,PURCHASE
9999,VISCOUNT,RUN,VISCOUNT RUN,OPEN,MINOR COLLECTOR,HRM,2011-08-26 00:00:00.0000000,SD,700008037,NULL,LUCASVILLE,2011-09-01 00:00:00.0000000,2020-11-09 00:00:00.0000000,15.6109008471363,41169814,NULL
9999,GRANITE COVE,DR,GRANITE COVE DR,OPEN,LOCAL STREET,HRM,2007-12-17 00:00:00.0000000,DM,700009843,700002298,HUBLEY,2014-12-23 00:00:00.0000000,2022-05-31 13:25:24.0000000,356.465756849274,41255530,NULL
9999,CUNARD,ST,CUNARD ST,OPEN,ARTERIAL,HRM,NULL,DM,700009869,0,HALIFAX,2015-01-13 00:00:00.0000000,2020-11-09 00:00:00.0000000,32.7611465319899,40929382,NULL
9999,KEARNEY LAKE,RD,KEARNEY LAKE RD,OPEN,ARTERIAL,HRM,NULL,DM,700005271,0,HALIFAX,2001-12-17 00:00:00.0000000,2020-11-09 00:00:00.0000000,46.5851247510594,40919938,NULL
9999,WESTWOOD,BLVD,WESTWOOD BLVD,OPEN,MAJOR COLLECTOR,HRM,2007-05-16 00:00:00.0000000,SD,700003767,700002740,UPPER TANTALLON,2004-01-06 00:00:00.0000000,2022-11-07 19:55:43.0000000,487.875483927557,41227562,NULL
9999,CADOGAN,ST,CADOGAN ST,OPEN,LOCAL STREET,HRM,NULL,DM,100001137,0,BEDFORD,2001-09-17 00:00:00.0000000,2020-11-09 00:00:00.0000000,113.771483654701,40916587,SOLD
9999,MARKETWAY,LANE,MARKETWAY LANE,OPEN,MINOR COLLECTOR,HRM,2002-08-09 00:00:00.0000000,DM,300003661,0,TIMBERLEA,2002-06-19 00:00:00.0000000,2022-09-12 18:54:21.0000000,299.789153183091,41084815,NULL
9999,STONEY CREEK,DR,STONEY CREEK DR,OPEN,LOCAL STREET,HRM,1999-03-02 00:00:00.0000000,DM,400001303,0,MINEVILLE,2001-09-27 00:00:00.0000000,2022-05-31 13:18:33.0000000,96.7577770138578,40852840,NULL
9999,BAYVIEW,RD,BAYVIEW RD,OPEN,MINOR COLLECTOR,HRM,NULL,DM,700004966,0,HALIFAX,2001-12-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,74.1958781979178,40922379,NULL
9999,JOHN,ST,JOHN ST,OPEN,LOCAL STREET,HRM,NULL,CA,300001039,0,HALIFAX,2002-01-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,224.950215478099,40925935,NULL
9999,WILLIAMS LAKE,RD,WILLIAMS LAKE RD,OPEN,MAJOR COLLECTOR,HRM,NULL,CA,700009854,300002569,HALIFAX,2015-01-08 00:00:00.0000000,2022-09-12 18:54:21.0000000,79.9022935532062,40934234,NULL
9999,BRADBURY,LANE,BRADBURY LANE,OPEN,LOCAL STREET,HRM,NULL,DM,700009856,NULL,HALIFAX,2015-01-08 00:00:00.0000000,2022-09-12 18:54:21.0000000,95.9380881400728,40934242,NULL
9999,BUSHMILL,CRT,BUSHMILL CRT,OPEN,LOCAL STREET,HRM,2007-05-16 00:00:00.0000000,DM,700003770,NULL,UPPER TANTALLON,2007-05-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,119.369253568489,41227497,NULL
9999,DINGLE,RD,DINGLE RD,OPEN,LOCAL STREET,HRM,NULL,CA,300002299,0,HALIFAX,2001-12-27 00:00:00.0000000,2022-09-12 18:54:21.0000000,37.5176244244862,40932667,PURCHASE
9999,FLYING CLOUD,DR,FLYING CLOUD DR,OPEN,MINOR COLLECTOR,HRM,NULL,DM,200001907,0,COLE HARBOUR,2001-10-31 00:00:00.0000000,2022-09-12 18:54:21.0000000,175.977753665207,40947228,NULL
9999,EAGLEWOOD,DR,EAGLEWOOD DR,OPEN,MINOR COLLECTOR,HRM,NULL,DM,100000307,0,BEDFORD,2001-10-18 00:00:00.0000000,2020-11-09 00:00:00.0000000,56.8413073495067,40918013,TRANSFER
9999,WAVERLEY,RD,WAVERLEY RD,OPEN,MAJOR COLLECTOR,HRM,NULL,CR,100001919,0,WAVERLEY,2001-12-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,579.698088686606,40910531,NULL
9999,CAPILANO,DR,CAPILANO DR,OPEN,LOCAL STREET,HRM,2003-12-02 00:00:00.0000000,DM,700001691,100002312,WINDSOR JUNCTION,2001-12-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,354.160256198957,40906471,NULL
9999,GREENWOOD,AVE,GREENWOOD AVE,OPEN,LOCAL STREET,HRM,NULL,DM,300003234,0,TIMBERLEA,2001-11-30 00:00:00.0000000,2022-09-12 18:54:21.0000000,456.502244083448,40898496,NULL
9999,COOK,AVE,COOK AVE,OPEN,LOCAL STREET,HRM,NULL,CA,300001247,0,HALIFAX,2001-12-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,328.413319803616,40923765,NULL
9999,HAMMONDS PLAINS,RD,HAMMONDS PLAINS RD,OPEN,ARTERIAL,HRM,2006-04-01 00:00:00.0000000,CR,700011252,600000442,HAMMONDS PLAINS,2020-02-24 00:00:00.0000000,2020-02-24 00:00:00.0000000,24.3905668551731,40899585,NULL
9999,COGSWELL,ST,COGSWELL ST,OPEN,ARTERIAL,HRM,NULL,DM,700011257,NULL,HALIFAX,2020-02-24 00:00:00.0000000,2020-02-24 00:00:00.0000000,45.2476300511227,41459769,NULL
9999,AKERLEY,BLVD,AKERLEY BLVD,OPEN,ARTERIAL,HRM,NULL,DM,700011258,700004287,DARTMOUTH,2020-02-25 00:00:00.0000000,2020-02-25 00:00:00.0000000,34.6931569527388,40939548,OTHER
9999,AKERLEY,BLVD,AKERLEY BLVD,OPEN,ARTERIAL,HRM,NULL,DM,700011259,700004316,DARTMOUTH,2020-02-25 00:00:00.0000000,2020-02-25 00:00:00.0000000,32.9030317458774,40939548,OTHER
9999,AKERLEY,BLVD,AKERLEY BLVD,OPEN,ARTERIAL,HRM,NULL,DM,700011260,NULL,DARTMOUTH,2020-02-25 00:00:00.0000000,2020-02-25 00:00:00.0000000,12.4848295327399,40939548,OTHER
9999,MARGESON,DR,MARGESON DR,OPEN,ARTERIAL,HRM,2015-10-22 00:00:00.0000000,SD,700009998,NULL,MIDDLE SACKVILLE,2015-09-11 00:00:00.0000000,2020-11-23 00:00:00.0000000,32.5394314634866,41419946,NULL
9999,IDLEWOOD,CRT,IDLEWOOD CRT,OPEN,LOCAL STREET,HRM,2010-05-21 00:00:00.0000000,DM,700007281,NULL,MIDDLE SACKVILLE,2010-04-23 00:00:00.0000000,2020-11-09 00:00:00.0000000,199.306657657262,41281197,NULL
9999,KAYE,ST,KAYE ST,OPEN,LOCAL STREET,HRM,NULL,DM,100002192,0,LOWER SACKVILLE,2001-08-01 00:00:00.0000000,2020-11-09 00:00:00.0000000,385.182746829223,40914509,NULL
9999,RIDGE,AVE,RIDGE AVE,OPEN,LOCAL STREET,HRM,NULL,DM,100000178,0,LOWER SACKVILLE,2001-08-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,187.86834238232,40913691,NULL
9999,BASINVIEW,DR,BASINVIEW DR,OPEN,MINOR COLLECTOR,HRM,NULL,DM,100000523,0,BEDFORD,2001-09-14 00:00:00.0000000,2020-11-09 00:00:00.0000000,107.823913912192,40919052,NULL
9999,MOUNTAIN,RD,MOUNTAIN RD,OPEN,LOCAL STREET,HRM,NULL,CA,300002326,0,HALIFAX,2001-12-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,190.26034684761,40931859,NULL
9999,CHEBUCTO,RD,CHEBUCTO RD,OPEN,ARTERIAL,HRM,NULL,CA,300001364,0,HALIFAX,2001-10-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,74.4313517514547,40925380,NULL
9999,ST GEORGES,LANE,ST GEORGES LANE,OPEN,LOCAL STREET,HRM,NULL,DM,200002192,0,DARTMOUTH,2001-11-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,189.203842943127,40937062,NULL
9999,SOUTHGATE,DR,SOUTHGATE DR,OPEN,MINOR COLLECTOR,HRM,2009-03-31 00:00:00.0000000,SD,700003313,NULL,BEDFORD,2006-07-31 00:00:00.0000000,2020-11-09 00:00:00.0000000,248.575949055007,41278664,NULL
9999,KEMPT,RD,KEMPT RD,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300000584,0,HALIFAX,2001-12-16 00:00:00.0000000,2020-11-09 00:00:00.0000000,80.8068194041935,40926644,NULL
9999,TARTAN,AVE,TARTAN AVE,OPEN,LOCAL STREET,HRM,NULL,CA,300002651,0,HALIFAX,2001-12-19 00:00:00.0000000,2022-09-12 18:54:21.0000000,122.923089398913,40892572,NULL
9999,CIRCLE,DR,CIRCLE DR,OPEN,LOCAL STREET,HRM,NULL,CA,300002476,0,HALIFAX,2001-12-21 00:00:00.0000000,2022-09-12 18:54:21.0000000,26.857971103458,40932865,SUBDIVISION
9999,KINCARDINE,DR,KINCARDINE DR,OPEN,LOCAL STREET,HRM,NULL,DM,200001107,0,DARTMOUTH,2001-10-23 00:00:00.0000000,2022-09-12 18:54:21.0000000,258.599558162588,40944134,NULL
9999,ALLISON,DR,ALLISON DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002927,0,COLE HARBOUR,2001-09-24 00:00:00.0000000,2022-09-12 18:54:21.0000000,455.195405332778,40950107,NULL
9999,HATCHERY,LANE,HATCHERY LANE,OPEN,MINOR COLLECTOR,HRM,NULL,DM,100000268,0,BEDFORD,2001-09-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,55.7627674827671,40916439,PURCHASE
9999,HIGHWAY 2,NULL,HIGHWAY 2,OPEN,ARTERIAL,HRM,NULL,DM,100001597,0,FALL RIVER,2001-12-19 00:00:00.0000000,2020-11-09 00:00:00.0000000,867.286902497175,40909251,NULL
9999,SAWGRASS,DR,SAWGRASS DR,OPEN,LOCAL STREET,HRM,2014-06-04 00:00:00.0000000,DM,700007068,700009648,OAKFIELD,2009-07-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,324.201918389156,41278185,NULL
9999,WINDSOR JUNCTION,RD,WINDSOR JUNCTION RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,100000779,0,WINDSOR JUNCTION,2001-12-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,690.663380091691,40914814,PURCHASE
9999,WINLEY,DR,WINLEY DR,OPEN,MINOR COLLECTOR,HRM,1998-10-30 00:00:00.0000000,DM,100001604,0,WINDSOR JUNCTION,2001-12-17 00:00:00.0000000,2020-11-09 00:00:00.0000000,229.979315047895,40911562,NULL
9999,RAYMOND,DR,RAYMOND DR,OPEN,MINOR COLLECTOR,HRM,NULL,DM,100000125,0,LOWER SACKVILLE,2001-07-20 00:00:00.0000000,2020-11-09 00:00:00.0000000,147.16721688973,40914277,NULL
9999,ATLANTIC,ST,ATLANTIC ST,OPEN,LOCAL STREET,HRM,NULL,CA,300002235,0,HALIFAX,2001-09-23 00:00:00.0000000,2020-11-09 00:00:00.0000000,88.5146089702705,40935058,NULL
9999,BELMONT,RD,BELMONT RD,OPEN,LOCAL STREET,HRM,NULL,CA,300002237,0,HALIFAX,2001-09-23 00:00:00.0000000,2020-11-09 00:00:00.0000000,84.4471452944742,40933905,SUBDIVISION
9999,FIRST,ST,FIRST ST,OPEN,LOCAL STREET,HRM,NULL,CA,300001767,0,HALIFAX,2001-11-09 00:00:00.0000000,2020-11-09 00:00:00.0000000,41.6135324678418,40924052,NULL
9999,BINNEY,ST,BINNEY ST,OPEN,LOCAL STREET,HRM,NULL,CA,300001818,0,HALIFAX,2001-11-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,79.8957127986563,40930687,NULL
9999,GLEN ARBOUR,WAY,GLEN ARBOUR WAY,OPEN,MINOR COLLECTOR,HRM,NULL,SD,700011253,700008447,HAMMONDS PLAINS,2020-02-24 00:00:00.0000000,2020-02-24 00:00:00.0000000,22.2543723385243,40899585,NULL
9999,HAMMONDS PLAINS,RD,HAMMONDS PLAINS RD,OPEN,ARTERIAL,HRM,2006-04-01 00:00:00.0000000,DM,700011254,NULL,HAMMONDS PLAINS,2020-02-24 00:00:00.0000000,2020-02-24 00:00:00.0000000,35.871675621855,40899585,NULL
9999,MAGENTA,DR,MAGENTA DR,OPEN,LOCAL STREET,HRM,2015-10-19 00:00:00.0000000,SD,700009999,NULL,MIDDLE SACKVILLE,2015-09-11 00:00:00.0000000,2020-11-23 00:00:00.0000000,292.85493972216,41368499,NULL
9999,BISHOPS GATE,RD,BISHOPS GATE RD,OPEN,LOCAL STREET,HRM,2003-10-24 00:00:00.0000000,DM,600001378,0,HAMMONDS PLAINS,2002-07-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,221.413224618703,41079203,NULL
9999,SAMI,DR,SAMI DR,OPEN,LOCAL STREET,HRM,NULL,DM,100000208,0,LOWER SACKVILLE,2001-08-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,482.273455122918,40913790,NULL
9999,UNION,ST,UNION ST,OPEN,LOCAL STREET,HRM,NULL,DM,100001722,0,BEDFORD,2001-10-26 00:00:00.0000000,2020-11-09 00:00:00.0000000,379.142645862542,NULL,NULL
9999,MAIN,AVE,MAIN AVE,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300003356,0,HALIFAX,2001-12-10 00:00:00.0000000,2020-11-09 00:00:00.0000000,77.2520788778232,40922700,NULL
9999,CHRYSLER,AVE,CHRYSLER AVE,OPEN,LOCAL STREET,HRM,NULL,DM,200002541,0,DARTMOUTH,2001-10-23 00:00:00.0000000,2022-09-12 18:54:21.0000000,181.245034732305,40944555,NULL
9999,PLYMOUTH,RD,PLYMOUTH RD,OPEN,LOCAL STREET,HRM,NULL,DM,200000960,0,DARTMOUTH,2001-10-23 00:00:00.0000000,2022-09-12 18:54:21.0000000,49.165268709392,40944555,NULL
9999,CHAIN LAKE,DR,CHAIN LAKE DR,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,700005412,NULL,BEECHVILLE,2007-10-03 00:00:00.0000000,2024-02-02 12:19:40.0000000,11.1700999997556,40898025,NULL
9999,CALDWELL,RD,CALDWELL RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200001302,0,COLE HARBOUR,2001-11-08 00:00:00.0000000,2022-09-12 18:54:21.0000000,51.8323880399207,40948010,NULL
9999,NORTH PRESTON,RD,NORTH PRESTON RD,OPEN,MAJOR COLLECTOR,HRM,NULL,CR,700003142,0,NORTH PRESTON,2001-10-05 00:00:00.0000000,2022-09-12 18:54:21.0000000,46.4827832224046,40956559,NULL
9999,WILLETT,ST,WILLETT ST,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300000648,0,HALIFAX,2001-12-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,18.7109897670953,40921363,NULL
9999,HORIZON,RD,HORIZON RD,OPEN,LOCAL STREET,HRM,NULL,DM,100001228,0,BEDFORD,2001-09-17 00:00:00.0000000,2020-11-09 00:00:00.0000000,163.287289194803,40917148,SOLD
9999,HERRING COVE,RD,HERRING COVE RD,OPEN,ARTERIAL,HRM,NULL,DM,700005155,0,HALIFAX,2001-12-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,8.40720467576182,40934911,NULL
9999,COBEQUID,RD,COBEQUID RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,100000794,0,WINDSOR JUNCTION,2001-12-27 00:00:00.0000000,2020-11-09 00:00:00.0000000,319.15157579495,40914822,NULL
9999,BROOM,RD,BROOM RD,OPEN,MINOR COLLECTOR,HRM,NULL,DM,200001720,0,WESTPHAL,2001-09-26 00:00:00.0000000,2022-09-12 18:54:21.0000000,224.68460421737,40948697,NULL
9999,WEST,ST,WEST ST,OPEN,LOCAL STREET,HRM,NULL,CA,300001167,0,HALIFAX,2001-12-23 00:00:00.0000000,2020-11-09 00:00:00.0000000,139.751533164071,40925935,NULL
9999,SHORE,DR,SHORE DR,OPEN,LOCAL STREET,HRM,NULL,DM,700007727,100002286,BEDFORD,2001-09-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,52.9846237611195,NULL,NULL
9999,REGAN,DR,REGAN DR,OPEN,LOCAL STREET,HRM,NULL,DM,700000802,7,HALIFAX,2001-12-31 00:00:00.0000000,2022-09-12 18:54:21.0000000,65.8562491460168,NULL,NULL
9999,WRIGHT LAKE,RUN,WRIGHT LAKE RUN,OPEN,LOCAL STREET,HRM,2005-09-29 00:00:00.0000000,DM,700002741,0,UPPER TANTALLON,2005-09-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,737.507719074961,41180738,NULL
9999,HALLMARK,CRES,HALLMARK CRES,OPEN,LOCAL STREET,HRM,NULL,DM,200001295,0,COLE HARBOUR,2001-09-25 00:00:00.0000000,2022-09-12 18:54:21.0000000,73.7795536302157,00473645,PURCHASE
9999,DUDLEY,ST,DUDLEY ST,OPEN,LOCAL STREET,HRM,NULL,CA,300000664,0,HALIFAX,2001-12-16 00:00:00.0000000,2020-11-09 00:00:00.0000000,91.5188041733045,40926297,NULL
9999,BORDEN,AVE,BORDEN AVE,OPEN,LOCAL STREET,HRM,NULL,DM,200002492,0,DARTMOUTH,2001-11-20 00:00:00.0000000,2020-11-09 00:00:00.0000000,490.845305140669,40939613,SUBDIVISION
9999,MELROSE,AVE,MELROSE AVE,OPEN,LOCAL STREET,HRM,NULL,CA,300001404,0,HALIFAX,2001-12-10 00:00:00.0000000,2020-11-09 00:00:00.0000000,306.175890725983,40922130,NULL
9999,WESTWOOD,BLVD,WESTWOOD BLVD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,600001307,0,UPPER TANTALLON,2001-06-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,724.083886997342,40684722,NULL
9999,CAPISTRANO,DR,CAPISTRANO DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002525,0,DARTMOUTH,2001-10-19 00:00:00.0000000,2022-09-12 18:54:21.0000000,685.617378960429,40943342,SOLD
9999,INVERARY,DR,INVERARY DR,OPEN,LOCAL STREET,HRM,NULL,DM,200001098,0,DARTMOUTH,2001-10-23 00:00:00.0000000,2022-09-12 18:54:21.0000000,85.2569557795523,40944191,NULL
9999,SKYRIDGE,AVE,SKYRIDGE AVE,OPEN,MINOR COLLECTOR,HRM,NULL,DM,100000187,0,LOWER SACKVILLE,2001-08-01 00:00:00.0000000,2020-11-09 00:00:00.0000000,75.9169501518472,40914632,NULL
9999,MADELINE,AVE,MADELINE AVE,OPEN,LOCAL STREET,HRM,NULL,DM,100000172,0,LOWER SACKVILLE,2001-08-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,109.184801328926,40913717,NULL
9999,QUINPOOL,RD,QUINPOOL RD,OPEN,ARTERIAL,HRM,NULL,CR,300001596,0,HALIFAX,2001-12-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,133.332134562711,40925158,NULL
9999,KIMARA,DR,KIMARA DR,OPEN,LOCAL STREET,HRM,NULL,DM,600000930,0,HAMMONDS PLAINS,2001-06-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,78.3943505018686,40899379,NULL
9999,WINDSOR JUNCTION,RD,WINDSOR JUNCTION RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,100001333,0,WINDSOR JUNCTION,2001-12-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,78.5524070398785,40911489,NULL
9999,HERRING COVE,RD,HERRING COVE RD,OPEN,ARTERIAL,HRM,NULL,DM,700009855,300002556,HALIFAX,2015-01-08 00:00:00.0000000,2022-09-12 18:54:21.0000000,56.7679240093751,40934531,NULL
9999,COW BAY,RD,COW BAY RD,OPEN,MAJOR COLLECTOR,HRM,NULL,SD,700007822,700003902,EASTERN PASSAGE,2001-09-17 00:00:00.0000000,2022-09-12 18:54:21.0000000,147.154692462089,40951865,NULL
9999,WESTWIND,DR,WESTWIND DR,OPEN,LOCAL STREET,HRM,2006-04-01 00:00:00.0000000,CS,600000915,0,HAMMONDS PLAINS,2001-06-28 00:00:00.0000000,2020-11-09 00:00:00.0000000,203.588838582832,40899411,NULL
9999,COLE HARBOUR,RD,COLE HARBOUR RD,OPEN,ARTERIAL,HRM,NULL,DM,700004633,0,COLE HARBOUR,2002-01-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,117.077458833476,40948408,NULL
9999,PLEASANT,ST,PLEASANT ST,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200000765,0,DARTMOUTH,2001-11-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,94.039406570071,40937021,NULL
9999,CALDWELL,RD,CALDWELL RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,200001306,0,COLE HARBOUR,2001-09-24 00:00:00.0000000,2022-09-12 18:54:21.0000000,157.336698704157,40949570,NULL
9999,JAMIESON,DR,JAMIESON DR,OPEN,LOCAL STREET,HRM,NULL,DM,100000914,0,FALL RIVER,2001-12-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,105.932994156104,40907982,NULL
9999,ACADIA MILL,DR,ACADIA MILL DR,OPEN,LOCAL STREET,HRM,NULL,DM,100000382,0,BEDFORD,2001-09-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,251.791015245542,40919474,NULL
9999,WREN,ST,WREN ST,OPEN,LOCAL STREET,HRM,NULL,CR,300000103,0,HALIFAX,2001-12-06 00:00:00.0000000,2020-11-09 00:00:00.0000000,105.286893080553,40920332,NULL
9999,HIGHWAY 2,NULL,HIGHWAY 2,OPEN,ARTERIAL,HRM,NULL,DM,100000909,700013416,FALL RIVER,2001-12-13 00:00:00.0000000,2025-02-28 19:39:29.0000000,132.098576380813,40909228,NULL
9999,SOUTH PARK,ST,SOUTH PARK ST,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,700004781,0,HALIFAX,2001-12-23 00:00:00.0000000,2020-11-09 00:00:00.0000000,109.478492912213,40929861,NULL
9999,CUNARD,ST,CUNARD ST,OPEN,ARTERIAL,HRM,NULL,DM,700009870,0,HALIFAX,2015-01-13 00:00:00.0000000,2020-11-09 00:00:00.0000000,27.274354113243,40929366,NULL
9999,OLD SACKVILLE,RD,OLD SACKVILLE RD,OPEN,MINOR COLLECTOR,HRM,1999-02-01 00:00:00.0000000,DM,100000214,0,LOWER SACKVILLE,2001-08-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,379.388223758914,40915480,SOLD
9999,GARLAND,AVE,GARLAND AVE,OPEN,LOCAL STREET,HRM,2005-09-21 00:00:00.0000000,SD,700004174,0,DARTMOUTH,2004-10-27 00:00:00.0000000,2020-11-09 00:00:00.0000000,53.9975224990633,41182791,SOLD
9999,HERRING COVE,RD,HERRING COVE RD,OPEN,ARTERIAL,HRM,NULL,DM,700005159,0,HALIFAX,2001-12-28 00:00:00.0000000,2022-09-12 18:54:21.0000000,49.1923190155298,40934150,NULL
9999,JOHN SAVAGE,AVE,JOHN SAVAGE AVE,OPEN,MAJOR COLLECTOR,HRM,2008-05-27 00:00:00.0000000,SD,700007889,700006857,DARTMOUTH,2007-11-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,194.78348398205,41237199,NULL
9999,DEERBROOKE,DR,DEERBROOKE DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002879,0,COLE HARBOUR,2001-09-24 00:00:00.0000000,2022-09-12 18:54:21.0000000,284.92645936232,40949992,NULL
9999,MACLAUGHLIN,RD,MACLAUGHLIN RD,OPEN,LOCAL STREET,HRM,NULL,CA,200003101,0,WESTPHAL,2001-10-04 00:00:00.0000000,2022-09-12 18:54:21.0000000,297.606876476948,40956021,NULL
9999,CHAMBERLAIN,DR,CHAMBERLAIN DR,OPEN,LOCAL STREET,HRM,NULL,DM,200002959,0,WESTPHAL,2001-10-04 00:00:00.0000000,2022-09-12 18:54:21.0000000,380.812132576809,40955775,NULL
9999,SMOKEY,DR,SMOKEY DR,OPEN,MINOR COLLECTOR,HRM,NULL,DM,100002051,0,LOWER SACKVILLE,2001-07-17 00:00:00.0000000,2020-11-09 00:00:00.0000000,459.002044993403,40911679,NULL
9999,FRASER,ST,FRASER ST,OPEN,LOCAL STREET,HRM,NULL,CA,300002157,0,HALIFAX,2001-11-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,111.155032614538,40933897,SUBDIVISION
9999,TERNAN,GATE,TERNAN GATE,OPEN,LOCAL STREET,HRM,2011-11-24 00:00:00.0000000,SD,700008043,NULL,BEDFORD,2011-09-02 00:00:00.0000000,2020-11-09 00:00:00.0000000,281.419719419606,41346487,NULL
9999,TAMARACK,CIR,TAMARACK CIR,OPEN,LOCAL STREET,HRM,NULL,DM,100002252,0,LOWER SACKVILLE,2001-07-13 00:00:00.0000000,2020-11-09 00:00:00.0000000,301.817122285958,40914160,NULL
9999,ST MARGARETS BAY,RD,ST MARGARETS BAY RD,OPEN,ARTERIAL,HRM,NULL,DM,300003633,0,LAKESIDE,2001-12-12 00:00:00.0000000,2022-09-12 18:54:21.0000000,96.4644536088001,40898140,NULL
9999,OSBORNE,ST,OSBORNE ST,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300002135,0,HALIFAX,2001-12-27 00:00:00.0000000,2022-09-12 18:54:21.0000000,39.1758362517643,40931644,NULL
9999,JOHN SAVAGE,AVE,JOHN SAVAGE AVE,OPEN,MAJOR COLLECTOR,HRM,2008-05-27 00:00:00.0000000,SD,700006857,NULL,DARTMOUTH,2007-11-22 00:00:00.0000000,2020-11-09 00:00:00.0000000,495.184649605636,41263716,NULL
9999,QUEEN,ST,QUEEN ST,OPEN,MINOR COLLECTOR,HRM,NULL,CA,300001694,0,HALIFAX,2001-12-26 00:00:00.0000000,2020-11-09 00:00:00.0000000,56.6222350563313,40929739,NULL
9999,CHARLOTTETOWN,WAY,CHARLOTTETOWN WAY,OPEN,LOCAL STREET,HRM,NULL,CR,200000909,0,DARTMOUTH,2001-10-25 00:00:00.0000000,2022-09-12 18:54:21.0000000,211.007574818593,40945925,CONSTRUCT
9999,WILLOW,ST,WILLOW ST,OPEN,LOCAL STREET,HRM,NULL,CA,300001058,0,HALIFAX,2001-12-23 00:00:00.0000000,2020-11-09 00:00:00.0000000,120.418053319447,40925877,NULL
9999,LUCASVILLE,RD,LUCASVILLE RD,OPEN,MAJOR COLLECTOR,HRM,NULL,DM,700002204,100002634,LUCASVILLE,2001-07-11 00:00:00.0000000,2020-11-09 00:00:00.0000000,324.114577846254,40903684,NULL
9999,LONDON,ST,LONDON ST,OPEN,LOCAL STREET,HRM,NULL,CA,300001294,0,HALIFAX,2001-10-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,207.381052082919,40924532,NULL
9999,NOVALEA,DR,NOVALEA DR,OPEN,MAJOR COLLECTOR,HRM,NULL,CA,300003281,0,HALIFAX,2001-10-21 00:00:00.0000000,2020-11-09 00:00:00.0000000,36.5141415866424,40927477,NULL
9999,RIVERVIEW,CRES,RIVERVIEW CRES,OPEN,LOCAL STREET,HRM,NULL,DM,100002281,0,BEDFORD,2001-10-25 00:00:00.0000000,2020-11-09 00:00:00.0000000,442.214323442462,40917619,NULL
9999,SAMPSON,DR,SAMPSON DR,OPEN,LOCAL STREET,HRM,NULL,DM,100000611,0,LOWER SACKVILLE,2001-07-12 00:00:00.0000000,2020-11-09 00:00:00.0000000,236.823567688064,40912032,NULL
